record_date,region,site,team,manager_name,shift,employee_id,scheduled_start_ts,actual_start_ts,is_late,adherence_minutes,total_tasks,completed_tasks,utilization_rate,tenure_band,cohort
2026-01-03,West,SEA2,Support,Manager C,Morning,E7909,2026-01-03T22:00:00,2026-01-03T22:01:00,0,1,115,105,0.662,1-3 years,New Hire
2026-05-05,West,SEA1,Support,Manager C,Night,E9382,2026-05-05T22:00:00,2026-05-05T21:53:00,0,-7,56,55,0.569,0-3 months,New Hire
2026-03-03,East,SEA1,Inbound,Manager B,Afternoon,E2240,2026-03-03T22:00:00,2026-03-03T21:58:00,0,-2,110,99,0.678,0-3 months,New Hire
2026-01-30,East,SEA2,Outbound,Manager C,Morning,E8370,2026-01-30T14:00:00,2026-01-30T13:55:00,0,-5,81,68,0.558,3+ years,New Hire
2026-05-11,East,SEA1,Outbound,Manager C,Afternoon,E5846,2026-05-11T22:00:00,2026-05-11T22:02:00,0,2,119,100,0.829,1-3 years,Experienced
2026-03-29,East,ATL1,Outbound,Manager C,Night,E7336,2026-03-29T14:00:00,2026-03-29T14:22:00,1,22,81,78,0.646,3-12 months,New Hire
2026-04-24,East,PHX1,Outbound,Manager C,Night,E6127,2026-04-24T06:00:00,2026-04-24T06:00:00,0,0,68,61,0.927,3-12 months,Experienced
2026-02-06,West,DAL1,Support,Manager B,Night,E4030,2026-02-06T06:00:00,2026-02-06T05:53:00,0,-7,90,82,0.589,0-3 months,Experienced
2026-04-06,Central,PHX1,Outbound,Manager C,Night,E7319,2026-04-06T22:00:00,2026-04-06T22:14:00,1,14,45,42,0.816,1-3 years,Experienced
2026-02-21,West,ATL1,Support,Manager B,Night,E3823,2026-02-21T06:00:00,2026-02-21T05:52:00,0,-8,64,61,0.695,0-3 months,New Hire
2026-03-14,West,SEA1,Support,Manager B,Night,E5104,2026-03-14T14:00:00,2026-03-14T13:58:00,0,-2,69,56,0.884,0-3 months,New Hire
2026-01-23,West,PHX1,Support,Manager B,Night,E5625,2026-01-23T06:00:00,2026-01-23T06:01:00,0,1,80,71,0.574,3+ years,Experienced
2026-01-23,West,SEA2,Outbound,Manager C,Morning,E4341,2026-01-23T08:00:00,2026-01-23T07:53:00,0,-7,110,107,0.585,1-3 years,New Hire
2026-03-09,Central,DAL1,Inbound,Manager B,Morning,E8004,2026-03-09T14:00:00,2026-03-09T14:02:00,0,2,119,102,0.62,3+ years,New Hire
2026-02-17,East,SEA2,Inbound,Manager A,Afternoon,E4339,2026-02-17T22:00:00,2026-02-17T21:54:00,0,-6,43,40,0.798,0-3 months,New Hire
2026-01-11,East,PHX1,Outbound,Manager A,Night,E2150,2026-01-11T06:00:00,2026-01-11T06:34:00,1,34,117,89,0.768,3+ years,Experienced
2026-03-19,West,SEA2,Inbound,Manager A,Morning,E4148,2026-03-19T14:00:00,2026-03-19T14:01:00,0,1,44,38,0.578,1-3 years,Experienced
2026-05-24,East,SEA1,Inbound,Manager B,Afternoon,E2133,2026-05-24T08:00:00,2026-05-24T08:02:00,0,2,91,79,0.947,3+ years,New Hire
2026-01-03,West,ATL1,Inbound,Manager A,Night,E2835,2026-01-03T08:00:00,2026-01-03T07:59:00,0,-1,77,58,0.875,3-12 months,New Hire
2026-02-10,Central,SEA2,Outbound,Manager C,Afternoon,E6651,2026-02-10T06:00:00,2026-02-10T05:59:00,0,-1,49,39,0.758,0-3 months,Experienced
2026-04-27,Central,SEA2,Support,Manager D,Afternoon,E1427,2026-04-27T14:00:00,2026-04-27T14:05:00,1,5,88,82,0.634,3-12 months,Experienced
2026-06-14,West,SEA1,Support,Manager A,Night,E7211,2026-06-14T06:00:00,2026-06-14T06:03:00,0,3,96,95,0.938,3-12 months,New Hire
2026-04-19,Central,DAL1,Inbound,Manager C,Morning,E7507,2026-04-19T22:00:00,2026-04-19T21:56:00,0,-4,91,89,0.895,3-12 months,New Hire
2026-03-05,East,DAL1,Inbound,Manager D,Morning,E9117,2026-03-05T08:00:00,2026-03-05T08:21:00,1,21,106,101,0.863,0-3 months,Experienced
2026-06-17,Central,ATL1,Inbound,Manager B,Afternoon,E6531,2026-06-17T06:00:00,2026-06-17T05:56:00,0,-4,67,64,0.87,3+ years,Experienced
2026-03-15,West,ATL1,Inbound,Manager B,Night,E9595,2026-03-15T08:00:00,2026-03-15T08:01:00,0,1,40,38,0.747,1-3 years,New Hire
2026-06-25,East,ATL1,Support,Manager C,Afternoon,E7894,2026-06-25T14:00:00,2026-06-25T13:53:00,0,-7,67,60,0.596,0-3 months,New Hire
2026-03-21,East,SEA2,Outbound,Manager B,Afternoon,E4154,2026-03-21T08:00:00,2026-03-21T07:59:00,0,-1,65,55,0.775,3-12 months,New Hire
2026-05-17,Central,SEA1,Support,Manager B,Afternoon,E9474,2026-05-17T06:00:00,2026-05-17T05:59:00,0,-1,86,75,0.715,3+ years,Experienced
2026-03-10,West,DAL1,Outbound,Manager A,Morning,E8246,2026-03-10T06:00:00,2026-03-10T06:26:00,1,26,69,53,0.683,3+ years,Experienced
2026-01-10,West,PHX1,Support,Manager C,Afternoon,E7059,2026-01-10T06:00:00,2026-01-10T06:07:00,1,7,54,50,0.658,3+ years,New Hire
2026-05-20,Central,PHX1,Inbound,Manager D,Night,E7335,2026-05-20T06:00:00,2026-05-20T05:53:00,0,-7,93,82,0.597,0-3 months,New Hire
2026-04-07,East,SEA1,Support,Manager B,Night,E5417,2026-04-07T06:00:00,2026-04-07T06:03:00,0,3,42,39,0.687,3+ years,Experienced
2026-03-08,Central,DAL1,Inbound,Manager D,Night,E1447,2026-03-08T08:00:00,2026-03-08T07:56:00,0,-4,69,60,0.586,3-12 months,Experienced
2026-06-23,West,PHX1,Outbound,Manager C,Afternoon,E2519,2026-06-23T14:00:00,2026-06-23T13:58:00,0,-2,43,32,0.947,3+ years,New Hire
2026-02-08,East,SEA2,Support,Manager D,Morning,E8291,2026-02-08T22:00:00,2026-02-08T21:59:00,0,-1,74,68,0.826,3-12 months,Experienced
2026-05-16,East,ATL1,Support,Manager A,Afternoon,E4173,2026-05-16T08:00:00,2026-05-16T07:57:00,0,-3,120,103,0.942,1-3 years,New Hire
2026-06-04,Central,DAL1,Outbound,Manager A,Night,E1315,2026-06-04T06:00:00,2026-06-04T05:53:00,0,-7,64,54,0.827,3-12 months,Experienced
2026-05-16,Central,ATL1,Inbound,Manager D,Afternoon,E6418,2026-05-16T14:00:00,2026-05-16T13:52:00,0,-8,41,37,0.619,1-3 years,New Hire
2026-03-20,West,ATL1,Outbound,Manager C,Afternoon,E8798,2026-03-20T08:00:00,2026-03-20T07:58:00,0,-2,94,84,0.667,1-3 years,Experienced
2026-02-03,East,PHX1,Support,Manager A,Morning,E2095,2026-02-03T22:00:00,2026-02-03T21:53:00,0,-7,93,92,0.847,3+ years,New Hire
2026-03-11,West,DAL1,Support,Manager C,Night,E7705,2026-03-11T14:00:00,2026-03-11T13:57:00,0,-3,114,90,0.675,3-12 months,New Hire
2026-02-11,Central,PHX1,Support,Manager D,Night,E2694,2026-02-11T22:00:00,2026-02-11T22:02:00,0,2,45,34,0.728,3-12 months,Experienced
2026-06-12,East,DAL1,Inbound,Manager B,Afternoon,E5725,2026-06-12T14:00:00,2026-06-12T14:18:00,1,18,112,92,0.663,3-12 months,New Hire
2026-03-22,Central,SEA2,Inbound,Manager B,Night,E9059,2026-03-22T14:00:00,2026-03-22T14:02:00,0,2,108,102,0.835,0-3 months,New Hire
2026-01-13,East,DAL1,Outbound,Manager C,Afternoon,E3128,2026-01-13T08:00:00,2026-01-13T08:03:00,0,3,100,77,0.583,0-3 months,Experienced
2026-01-10,Central,SEA1,Inbound,Manager D,Night,E7575,2026-01-10T14:00:00,2026-01-10T13:53:00,0,-7,54,53,0.598,1-3 years,Experienced
2026-04-08,Central,SEA1,Support,Manager B,Night,E9019,2026-04-08T06:00:00,2026-04-08T06:30:00,1,30,86,81,0.619,3-12 months,Experienced
2026-02-17,East,DAL1,Support,Manager D,Night,E2982,2026-02-17T08:00:00,2026-02-17T08:00:00,0,0,103,89,0.573,3-12 months,Experienced
2026-03-04,West,PHX1,Inbound,Manager A,Morning,E3719,2026-03-04T08:00:00,2026-03-04T08:03:00,0,3,111,106,0.77,3+ years,Experienced
2026-05-27,East,ATL1,Support,Manager D,Afternoon,E4330,2026-05-27T06:00:00,2026-05-27T05:52:00,0,-8,58,51,0.694,3-12 months,Experienced
2026-04-28,East,DAL1,Outbound,Manager B,Afternoon,E8739,2026-04-28T06:00:00,2026-04-28T06:03:00,0,3,40,38,0.626,0-3 months,New Hire
2026-04-25,Central,SEA2,Support,Manager A,Afternoon,E4683,2026-04-25T06:00:00,2026-04-25T06:00:00,0,0,93,91,0.832,3-12 months,New Hire
2026-05-08,Central,ATL1,Inbound,Manager C,Night,E5988,2026-05-08T06:00:00,2026-05-08T06:01:00,0,1,59,54,0.827,3+ years,Experienced
2026-06-25,Central,ATL1,Outbound,Manager A,Afternoon,E3182,2026-06-25T08:00:00,2026-06-25T07:56:00,0,-4,74,70,0.708,3+ years,Experienced
2026-04-12,Central,PHX1,Support,Manager B,Morning,E1057,2026-04-12T14:00:00,2026-04-12T13:59:00,0,-1,115,94,0.741,0-3 months,New Hire
2026-03-20,West,SEA2,Inbound,Manager B,Morning,E4550,2026-03-20T14:00:00,2026-03-20T13:54:00,0,-6,90,81,0.941,3-12 months,Experienced
2026-06-19,Central,PHX1,Outbound,Manager D,Morning,E5225,2026-06-19T14:00:00,2026-06-19T13:52:00,0,-8,118,115,0.854,0-3 months,Experienced
2026-02-28,Central,SEA1,Support,Manager C,Afternoon,E3001,2026-02-28T14:00:00,2026-02-28T14:10:00,1,10,74,64,0.848,3-12 months,Experienced
2026-05-23,Central,DAL1,Support,Manager A,Night,E4422,2026-05-23T08:00:00,2026-05-23T08:23:00,1,23,66,56,0.92,3-12 months,New Hire
2026-05-07,East,SEA2,Outbound,Manager B,Morning,E4782,2026-05-07T22:00:00,2026-05-07T22:23:00,1,23,91,71,0.929,3+ years,New Hire
2026-02-26,East,SEA2,Outbound,Manager B,Morning,E1871,2026-02-26T22:00:00,2026-02-26T22:15:00,1,15,69,64,0.88,0-3 months,Experienced
2026-02-06,East,PHX1,Inbound,Manager D,Morning,E3028,2026-02-06T08:00:00,2026-02-06T08:13:00,1,13,64,51,0.855,3-12 months,Experienced
2026-04-04,West,SEA1,Outbound,Manager D,Morning,E9581,2026-04-04T22:00:00,2026-04-04T22:02:00,0,2,41,33,0.638,1-3 years,New Hire
2026-05-03,East,ATL1,Outbound,Manager A,Night,E6841,2026-05-03T22:00:00,2026-05-03T22:02:00,0,2,120,101,0.698,1-3 years,Experienced
2026-06-26,West,SEA1,Outbound,Manager B,Afternoon,E3383,2026-06-26T08:00:00,2026-06-26T08:02:00,0,2,60,51,0.562,3+ years,New Hire
2026-06-15,East,ATL1,Outbound,Manager B,Night,E1622,2026-06-15T22:00:00,2026-06-15T21:54:00,0,-6,107,106,0.635,3-12 months,Experienced
2026-06-07,East,ATL1,Support,Manager B,Morning,E7129,2026-06-07T22:00:00,2026-06-07T22:24:00,1,24,42,33,0.588,3+ years,Experienced
2026-04-03,West,SEA1,Outbound,Manager A,Morning,E7607,2026-04-03T06:00:00,2026-04-03T05:58:00,0,-2,107,91,0.818,3+ years,New Hire
2026-03-18,East,DAL1,Inbound,Manager C,Afternoon,E6871,2026-03-18T22:00:00,2026-03-18T22:01:00,0,1,108,92,0.607,0-3 months,New Hire
2026-03-01,Central,SEA2,Inbound,Manager D,Afternoon,E4965,2026-03-01T14:00:00,2026-03-01T13:54:00,0,-6,53,44,0.776,3+ years,Experienced
2026-02-22,Central,SEA2,Support,Manager C,Night,E6249,2026-02-22T22:00:00,2026-02-22T22:01:00,0,1,76,57,0.773,1-3 years,Experienced
2026-04-03,West,PHX1,Inbound,Manager D,Morning,E1257,2026-04-03T22:00:00,2026-04-03T22:32:00,1,32,67,50,0.61,3-12 months,Experienced
2026-02-22,West,DAL1,Support,Manager B,Morning,E3785,2026-02-22T22:00:00,2026-02-22T21:58:00,0,-2,99,79,0.832,3-12 months,Experienced
2026-05-10,West,PHX1,Inbound,Manager A,Night,E1170,2026-05-10T22:00:00,2026-05-10T21:58:00,0,-2,40,37,0.782,1-3 years,Experienced
2026-04-12,East,DAL1,Support,Manager B,Morning,E4239,2026-04-12T06:00:00,2026-04-12T05:56:00,0,-4,97,91,0.773,3+ years,Experienced
2026-06-07,Central,PHX1,Outbound,Manager D,Morning,E5794,2026-06-07T14:00:00,2026-06-07T14:01:00,0,1,42,37,0.748,1-3 years,New Hire
2026-01-04,West,PHX1,Inbound,Manager C,Afternoon,E4830,2026-01-04T14:00:00,2026-01-04T14:01:00,0,1,78,63,0.748,3+ years,New Hire
2026-03-25,Central,ATL1,Inbound,Manager C,Night,E8362,2026-03-25T08:00:00,2026-03-25T07:57:00,0,-3,51,45,0.727,3+ years,New Hire
2026-06-01,East,DAL1,Inbound,Manager C,Afternoon,E1664,2026-06-01T08:00:00,2026-06-01T08:01:00,0,1,91,79,0.798,3+ years,New Hire
2026-03-24,West,SEA2,Inbound,Manager D,Morning,E6870,2026-03-24T06:00:00,2026-03-24T06:01:00,0,1,61,49,0.639,1-3 years,Experienced
2026-06-02,West,SEA2,Inbound,Manager A,Morning,E1083,2026-06-02T14:00:00,2026-06-02T13:58:00,0,-2,44,42,0.752,0-3 months,New Hire
2026-03-26,Central,DAL1,Outbound,Manager D,Night,E5252,2026-03-26T14:00:00,2026-03-26T13:56:00,0,-4,115,109,0.635,3+ years,Experienced
2026-04-28,West,ATL1,Support,Manager A,Morning,E7636,2026-04-28T22:00:00,2026-04-28T21:54:00,0,-6,62,48,0.685,1-3 years,Experienced
2026-05-22,West,ATL1,Support,Manager A,Night,E6142,2026-05-22T22:00:00,2026-05-22T22:02:00,0,2,45,34,0.881,3-12 months,New Hire
2026-02-25,West,SEA2,Outbound,Manager D,Night,E3741,2026-02-25T14:00:00,2026-02-25T14:15:00,1,15,105,86,0.85,1-3 years,Experienced
2026-02-19,Central,SEA1,Inbound,Manager B,Morning,E1897,2026-02-19T06:00:00,2026-02-19T05:57:00,0,-3,99,76,0.767,3+ years,New Hire
2026-06-03,Central,ATL1,Support,Manager A,Night,E6505,2026-06-03T14:00:00,2026-06-03T13:58:00,0,-2,120,113,0.699,0-3 months,New Hire
2026-06-21,West,ATL1,Support,Manager D,Afternoon,E6098,2026-06-21T08:00:00,2026-06-21T08:28:00,1,28,103,79,0.553,3-12 months,New Hire
2026-02-11,West,SEA1,Support,Manager A,Afternoon,E2216,2026-02-11T14:00:00,2026-02-11T13:53:00,0,-7,59,58,0.638,3-12 months,Experienced
2026-05-28,Central,SEA2,Inbound,Manager C,Morning,E9126,2026-05-28T14:00:00,2026-05-28T14:04:00,1,4,67,58,0.82,1-3 years,Experienced
2026-04-09,West,DAL1,Support,Manager A,Afternoon,E7791,2026-04-09T08:00:00,2026-04-09T07:53:00,0,-7,48,44,0.909,3-12 months,New Hire
2026-06-16,West,SEA1,Support,Manager C,Afternoon,E2931,2026-06-16T08:00:00,2026-06-16T07:58:00,0,-2,80,69,0.587,3+ years,New Hire
2026-06-14,East,ATL1,Inbound,Manager B,Morning,E4631,2026-06-14T06:00:00,2026-06-14T06:03:00,0,3,69,66,0.796,3-12 months,New Hire
2026-02-16,West,PHX1,Support,Manager D,Night,E5661,2026-02-16T14:00:00,2026-02-16T13:54:00,0,-6,47,40,0.61,1-3 years,Experienced
2026-05-23,Central,SEA1,Support,Manager D,Night,E6886,2026-05-23T06:00:00,2026-05-23T06:01:00,0,1,91,87,0.569,0-3 months,Experienced
2026-02-11,West,SEA1,Inbound,Manager B,Morning,E1218,2026-02-11T06:00:00,2026-02-11T05:52:00,0,-8,106,82,0.864,1-3 years,Experienced
2026-04-15,West,ATL1,Inbound,Manager D,Night,E5475,2026-04-15T06:00:00,2026-04-15T05:56:00,0,-4,44,41,0.771,3+ years,Experienced
2026-03-09,East,ATL1,Inbound,Manager D,Afternoon,E8483,2026-03-09T14:00:00,2026-03-09T14:22:00,1,22,104,78,0.881,1-3 years,Experienced
2026-04-12,Central,ATL1,Inbound,Manager C,Night,E2280,2026-04-12T22:00:00,2026-04-12T21:52:00,0,-8,102,83,0.793,1-3 years,New Hire
2026-06-20,West,PHX1,Outbound,Manager D,Night,E9743,2026-06-20T06:00:00,2026-06-20T06:02:00,0,2,96,93,0.622,1-3 years,Experienced
2026-04-14,Central,ATL1,Support,Manager C,Morning,E3277,2026-04-14T22:00:00,2026-04-14T21:53:00,0,-7,90,88,0.937,3+ years,New Hire
2026-05-01,Central,DAL1,Outbound,Manager A,Night,E2389,2026-05-01T14:00:00,2026-05-01T14:25:00,1,25,56,50,0.728,0-3 months,Experienced
2026-04-10,Central,ATL1,Outbound,Manager A,Afternoon,E9984,2026-04-10T08:00:00,2026-04-10T07:56:00,0,-4,116,102,0.658,3+ years,Experienced
2026-06-16,West,SEA1,Outbound,Manager D,Afternoon,E2030,2026-06-16T06:00:00,2026-06-16T06:32:00,1,32,102,97,0.668,1-3 years,Experienced
2026-02-03,East,SEA1,Inbound,Manager C,Night,E7394,2026-02-03T08:00:00,2026-02-03T08:12:00,1,12,65,54,0.687,0-3 months,New Hire
2026-05-14,West,ATL1,Outbound,Manager D,Night,E6562,2026-05-14T14:00:00,2026-05-14T13:59:00,0,-1,63,48,0.932,3-12 months,New Hire
2026-06-10,West,SEA2,Inbound,Manager A,Afternoon,E6396,2026-06-10T14:00:00,2026-06-10T13:53:00,0,-7,105,85,0.917,3-12 months,Experienced
2026-06-19,Central,SEA2,Inbound,Manager A,Morning,E4706,2026-06-19T08:00:00,2026-06-19T08:06:00,1,6,58,56,0.781,0-3 months,Experienced
2026-06-28,Central,PHX1,Support,Manager D,Morning,E9912,2026-06-28T06:00:00,2026-06-28T05:56:00,0,-4,65,59,0.804,3-12 months,Experienced
2026-01-12,East,SEA1,Outbound,Manager B,Morning,E9471,2026-01-12T08:00:00,2026-01-12T07:55:00,0,-5,102,92,0.776,0-3 months,New Hire
2026-06-17,Central,SEA1,Support,Manager D,Night,E9508,2026-06-17T06:00:00,2026-06-17T06:20:00,1,20,60,59,0.688,3+ years,New Hire
2026-06-23,Central,PHX1,Outbound,Manager D,Night,E9229,2026-06-23T14:00:00,2026-06-23T13:57:00,0,-3,56,47,0.857,3-12 months,New Hire
2026-05-07,Central,PHX1,Outbound,Manager B,Afternoon,E9624,2026-05-07T08:00:00,2026-05-07T08:21:00,1,21,65,54,0.577,3-12 months,New Hire
2026-03-26,West,SEA2,Outbound,Manager C,Afternoon,E1116,2026-03-26T06:00:00,2026-03-26T06:03:00,0,3,107,85,0.935,1-3 years,Experienced
2026-04-12,East,DAL1,Outbound,Manager A,Afternoon,E9201,2026-04-12T22:00:00,2026-04-12T22:00:00,0,0,109,108,0.67,3+ years,New Hire
2026-06-20,Central,SEA1,Outbound,Manager C,Night,E4106,2026-06-20T08:00:00,2026-06-20T08:02:00,0,2,67,62,0.706,0-3 months,Experienced
2026-02-04,West,SEA2,Support,Manager A,Morning,E1062,2026-02-04T22:00:00,2026-02-04T21:56:00,0,-4,50,40,0.932,0-3 months,New Hire
2026-04-10,Central,PHX1,Outbound,Manager B,Afternoon,E6109,2026-04-10T06:00:00,2026-04-10T06:01:00,0,1,88,86,0.691,1-3 years,New Hire
2026-02-24,Central,ATL1,Outbound,Manager A,Night,E8387,2026-02-24T06:00:00,2026-02-24T06:02:00,0,2,86,69,0.877,3-12 months,Experienced
2026-06-07,East,SEA1,Inbound,Manager A,Morning,E9131,2026-06-07T22:00:00,2026-06-07T22:02:00,0,2,78,62,0.671,1-3 years,Experienced
2026-05-22,West,SEA1,Support,Manager A,Night,E2894,2026-05-22T22:00:00,2026-05-22T21:59:00,0,-1,105,89,0.929,1-3 years,New Hire
2026-05-08,West,SEA2,Outbound,Manager B,Afternoon,E4512,2026-05-08T14:00:00,2026-05-08T13:59:00,0,-1,76,68,0.568,0-3 months,New Hire
2026-02-12,West,SEA2,Outbound,Manager C,Night,E6115,2026-02-12T08:00:00,2026-02-12T07:59:00,0,-1,41,33,0.633,3-12 months,Experienced
2026-05-23,Central,PHX1,Outbound,Manager D,Afternoon,E7589,2026-05-23T22:00:00,2026-05-23T21:59:00,0,-1,42,33,0.704,0-3 months,New Hire
2026-06-22,East,DAL1,Inbound,Manager B,Night,E9827,2026-06-22T22:00:00,2026-06-22T22:00:00,0,0,59,46,0.937,3-12 months,New Hire
2026-05-29,West,ATL1,Support,Manager B,Afternoon,E4374,2026-05-29T08:00:00,2026-05-29T07:56:00,0,-4,96,75,0.655,3-12 months,New Hire
2026-03-18,West,ATL1,Support,Manager B,Afternoon,E5475,2026-03-18T14:00:00,2026-03-18T13:52:00,0,-8,91,77,0.937,1-3 years,New Hire
2026-01-25,East,SEA2,Support,Manager C,Afternoon,E2500,2026-01-25T08:00:00,2026-01-25T07:57:00,0,-3,106,101,0.661,0-3 months,Experienced
2026-04-21,Central,SEA1,Outbound,Manager B,Morning,E1310,2026-04-21T14:00:00,2026-04-21T14:25:00,1,25,70,60,0.823,1-3 years,New Hire
2026-04-07,East,ATL1,Inbound,Manager D,Morning,E7099,2026-04-07T14:00:00,2026-04-07T14:01:00,0,1,84,82,0.845,1-3 years,New Hire
2026-01-19,East,DAL1,Inbound,Manager A,Night,E9135,2026-01-19T08:00:00,2026-01-19T07:58:00,0,-2,64,62,0.708,3-12 months,Experienced
2026-04-13,West,DAL1,Outbound,Manager D,Night,E4418,2026-04-13T22:00:00,2026-04-13T22:01:00,0,1,66,55,0.774,1-3 years,New Hire
2026-05-05,Central,ATL1,Support,Manager C,Morning,E3935,2026-05-05T14:00:00,2026-05-05T14:00:00,0,0,43,42,0.811,3+ years,Experienced
2026-02-03,West,SEA2,Support,Manager A,Night,E2539,2026-02-03T08:00:00,2026-02-03T07:59:00,0,-1,91,70,0.896,0-3 months,New Hire
2026-02-27,East,PHX1,Support,Manager A,Afternoon,E3560,2026-02-27T06:00:00,2026-02-27T05:54:00,0,-6,65,55,0.65,0-3 months,Experienced
2026-05-30,West,SEA1,Support,Manager D,Morning,E6109,2026-05-30T06:00:00,2026-05-30T06:25:00,1,25,72,68,0.832,0-3 months,Experienced
2026-05-04,Central,ATL1,Inbound,Manager D,Night,E3973,2026-05-04T08:00:00,2026-05-04T08:01:00,0,1,88,76,0.642,0-3 months,Experienced
2026-01-31,Central,SEA2,Outbound,Manager B,Morning,E8189,2026-01-31T06:00:00,2026-01-31T05:55:00,0,-5,62,47,0.754,3-12 months,Experienced
2026-04-03,Central,SEA1,Support,Manager C,Night,E8649,2026-04-03T22:00:00,2026-04-03T22:02:00,0,2,96,86,0.613,0-3 months,New Hire
2026-01-30,East,PHX1,Support,Manager A,Night,E7778,2026-01-30T14:00:00,2026-01-30T13:59:00,0,-1,103,82,0.873,0-3 months,Experienced
2026-05-11,West,DAL1,Support,Manager D,Night,E6681,2026-05-11T14:00:00,2026-05-11T13:52:00,0,-8,107,89,0.792,3+ years,Experienced
2026-06-01,Central,SEA2,Inbound,Manager D,Night,E7481,2026-06-01T14:00:00,2026-06-01T13:59:00,0,-1,46,36,0.63,3+ years,Experienced
2026-03-31,East,PHX1,Outbound,Manager D,Night,E5343,2026-03-31T22:00:00,2026-03-31T21:58:00,0,-2,89,80,0.878,3+ years,New Hire
2026-03-31,West,SEA2,Outbound,Manager C,Afternoon,E6972,2026-03-31T14:00:00,2026-03-31T14:02:00,0,2,44,40,0.602,3-12 months,Experienced
2026-05-07,West,ATL1,Inbound,Manager C,Night,E5238,2026-05-07T08:00:00,2026-05-07T08:03:00,0,3,107,96,0.676,1-3 years,New Hire
2026-03-02,West,PHX1,Support,Manager A,Afternoon,E4255,2026-03-02T22:00:00,2026-03-02T21:59:00,0,-1,107,80,0.642,1-3 years,Experienced
2026-05-29,West,SEA2,Support,Manager A,Night,E5533,2026-05-29T08:00:00,2026-05-29T08:01:00,0,1,88,72,0.846,0-3 months,Experienced
2026-02-26,East,SEA2,Outbound,Manager A,Morning,E5219,2026-02-26T22:00:00,2026-02-26T22:03:00,0,3,89,71,0.874,0-3 months,Experienced
2026-01-27,Central,SEA2,Outbound,Manager B,Afternoon,E7464,2026-01-27T06:00:00,2026-01-27T05:59:00,0,-1,120,107,0.632,3+ years,Experienced
2026-06-15,Central,PHX1,Outbound,Manager D,Night,E4220,2026-06-15T22:00:00,2026-06-15T21:55:00,0,-5,67,64,0.931,3+ years,Experienced
2026-01-29,East,ATL1,Inbound,Manager C,Morning,E9015,2026-01-29T14:00:00,2026-01-29T13:53:00,0,-7,46,44,0.558,3+ years,New Hire
2026-05-04,East,ATL1,Inbound,Manager D,Afternoon,E8689,2026-05-04T06:00:00,2026-05-04T06:00:00,0,0,73,65,0.735,3-12 months,New Hire
2026-03-02,East,DAL1,Outbound,Manager C,Morning,E8750,2026-03-02T06:00:00,2026-03-02T05:57:00,0,-3,97,93,0.698,3-12 months,Experienced
2026-01-06,Central,SEA2,Inbound,Manager B,Afternoon,E8707,2026-01-06T14:00:00,2026-01-06T13:52:00,0,-8,91,87,0.738,0-3 months,Experienced
2026-01-22,West,SEA2,Inbound,Manager B,Night,E4073,2026-01-22T06:00:00,2026-01-22T05:58:00,0,-2,52,50,0.778,3+ years,Experienced
2026-03-06,Central,ATL1,Support,Manager C,Night,E9200,2026-03-06T14:00:00,2026-03-06T13:53:00,0,-7,66,64,0.649,3+ years,New Hire
2026-03-27,Central,DAL1,Inbound,Manager A,Night,E5379,2026-03-27T06:00:00,2026-03-27T05:58:00,0,-2,86,67,0.562,0-3 months,Experienced
2026-01-10,West,ATL1,Support,Manager C,Morning,E4735,2026-01-10T22:00:00,2026-01-10T22:03:00,0,3,74,64,0.629,1-3 years,Experienced
2026-04-29,Central,DAL1,Support,Manager C,Afternoon,E4026,2026-04-29T08:00:00,2026-04-29T07:52:00,0,-8,77,74,0.798,0-3 months,New Hire
2026-02-18,Central,DAL1,Support,Manager B,Night,E9068,2026-02-18T06:00:00,2026-02-18T05:58:00,0,-2,72,58,0.929,1-3 years,Experienced
2026-03-08,East,SEA1,Support,Manager C,Night,E1551,2026-03-08T14:00:00,2026-03-08T14:01:00,0,1,67,50,0.948,3+ years,Experienced
2026-04-22,West,PHX1,Outbound,Manager A,Morning,E3135,2026-04-22T06:00:00,2026-04-22T06:24:00,1,24,60,48,0.915,3+ years,Experienced
2026-02-20,West,SEA1,Inbound,Manager B,Night,E1480,2026-02-20T08:00:00,2026-02-20T07:58:00,0,-2,85,69,0.551,3+ years,New Hire
2026-04-01,East,SEA1,Support,Manager D,Morning,E6853,2026-04-01T14:00:00,2026-04-01T13:54:00,0,-6,43,33,0.897,3-12 months,New Hire
2026-05-23,East,SEA1,Outbound,Manager B,Morning,E7299,2026-05-23T14:00:00,2026-05-23T14:02:00,0,2,108,84,0.566,3-12 months,New Hire
2026-03-19,West,SEA1,Inbound,Manager A,Night,E9457,2026-03-19T06:00:00,2026-03-19T05:57:00,0,-3,78,68,0.834,1-3 years,Experienced
2026-05-05,East,SEA2,Support,Manager B,Night,E2719,2026-05-05T22:00:00,2026-05-05T22:03:00,0,3,82,74,0.681,1-3 years,New Hire
2026-05-18,East,DAL1,Support,Manager B,Morning,E6816,2026-05-18T08:00:00,2026-05-18T07:54:00,0,-6,95,93,0.891,0-3 months,Experienced
2026-02-17,West,PHX1,Outbound,Manager D,Night,E4992,2026-02-17T14:00:00,2026-02-17T14:00:00,0,0,50,41,0.685,0-3 months,New Hire
