plan_week,region,node_type,origin_node,destination_node,lane_id,ship_method,forecasted_packages,actual_packages,planned_capacity,available_capacity,capacity_utilization,volume_variance,forecast_error_pct,cost_per_package,on_time_delivery_rate,missed_promise_units,backlog_units,labor_hours,trailer_count
2026-04-27,South,Sort Center,CLT5,RDU2,CLT5-RDU2,Ground,86339,89305,85871,-3434,1.04,2966,0.0344,1.36,0.9535,4524,5820,8172,51
2026-04-27,South,Delivery Station,MIA5,ATL2,MIA5-ATL2,Air,39566,38822,37796,-1026,1.0271,-744,-0.0188,2.16,0.9387,2241,3989,2952,28
2026-04-27,South,Sort Center,MIA5,ATL2,MIA5-ATL2,Air,64578,77728,68845,-8883,1.129,13150,0.2036,2.2,0.9642,2301,10964,6158,60
2026-04-27,South,Delivery Station,MIA5,ATL2,MIA5-ATL2,Linehaul,54544,55571,66972,11401,0.8298,1027,0.0188,1.34,0.9455,3025,939,4787,37
2026-04-27,South,Delivery Station,MIA5,ATL2,MIA5-ATL2,Ground,29992,27669,33356,5687,0.8295,-2323,-0.0775,1.54,0.9422,1697,280,2563,19
2026-04-27,South,Sort Center,MIA5,ATL2,MIA5-ATL2,Ground,56510,51259,65970,14711,0.777,-5251,-0.0929,1.37,0.9715,1050,1835,4099,31
2026-04-27,South,Delivery Station,MIA5,ATL2,MIA5-ATL2,Ground,68188,66476,72339,5863,0.919,-1712,-0.0251,1.43,0.9755,1494,326,5324,49
2026-04-27,South,Delivery Station,RDU2,CLT5,RDU2-CLT5,Ground,74796,78901,79593,692,0.9913,4105,0.0549,1.26,0.9381,4214,2620,5667,47
2026-04-27,South,Fulfillment Center,RDU2,CLT5,RDU2-CLT5,Ground,109713,91890,136765,44875,0.6719,-17823,-0.1625,1.37,0.9545,3889,1378,5822,60
2026-04-27,West,Sort Center,DEN4,SLC2,DEN4-SLC2,Ground,102139,108527,121567,13040,0.8927,6388,0.0625,1.27,0.9456,4596,646,9920,75
2026-04-27,West,Fulfillment Center,DEN4,SLC2,DEN4-SLC2,Ground,132352,134120,153454,19334,0.874,1768,0.0134,1.32,0.9657,5498,1105,10282,89
2026-04-27,West,Sort Center,DEN4,SLC2,DEN4-SLC2,Ground,92658,93369,97411,4042,0.9585,711,0.0077,1.55,0.9686,3438,1454,7761,57
2026-04-27,West,Sort Center,DEN4,SLC2,DEN4-SLC2,Air,63918,58312,71518,13206,0.8153,-5606,-0.0877,1.82,0.9377,4269,771,4583,36
2026-04-27,West,Fulfillment Center,DEN4,SLC2,DEN4-SLC2,Ground,175647,183329,215713,32384,0.8499,7682,0.0437,1.43,0.9571,6667,623,12242,150
2026-04-27,West,Delivery Station,DEN4,SLC2,DEN4-SLC2,Ground,23978,25881,26045,164,0.9937,1903,0.0794,1.48,0.9375,1896,1414,2556,19
2026-04-27,West,Sort Center,DEN4,SLC2,DEN4-SLC2,Ground,97406,105364,108730,3366,0.969,7958,0.0817,1.31,0.957,4994,3469,6670,86
2026-04-27,West,Delivery Station,DEN4,SLC2,DEN4-SLC2,Ground,74120,74474,85036,10562,0.8758,354,0.0048,1.29,0.9389,3734,1182,6930,44
2026-04-27,West,Sort Center,DEN4,SLC2,DEN4-SLC2,Air,66954,64337,71490,7153,0.8999,-2617,-0.0391,1.85,0.9534,2181,1468,4570,43
2026-04-27,West,Sort Center,LAS7,PHX3,LAS7-PHX3,Air,75080,70456,79731,9275,0.8837,-4624,-0.0616,2.09,0.9659,2429,511,6456,39
2026-04-27,West,Delivery Station,LAS7,PHX3,LAS7-PHX3,Air,26574,27475,32999,5524,0.8326,901,0.0339,2.16,0.9352,2069,2308,2138,16
2026-04-27,West,Delivery Station,LAS7,PHX3,LAS7-PHX3,Ground,116443,114447,112279,-2168,1.0193,-1996,-0.0171,1.5,0.9732,2211,2407,10687,86
2026-04-27,West,Fulfillment Center,LAS7,PHX3,LAS7-PHX3,Ground,75584,84767,87793,3026,0.9655,9183,0.1215,1.58,0.951,3413,1496,7038,69
2026-04-27,West,Sort Center,LAS7,PHX3,LAS7-PHX3,Ground,105022,100651,100088,-563,1.0056,-4371,-0.0416,1.46,0.9528,4418,2195,6414,63
2026-04-27,West,Delivery Station,LAX9,SAN5,LAX9-SAN5,Ground,53370,54692,62113,7421,0.8805,1322,0.0248,1.49,0.9558,2464,1420,3847,37
2026-04-27,West,Fulfillment Center,LAX9,SAN5,LAX9-SAN5,Air,28874,30419,32038,1619,0.9495,1545,0.0535,2.17,0.9706,973,1064,2204,21
2026-04-27,West,Sort Center,LAX9,SAN5,LAX9-SAN5,Ground,102221,106076,106418,342,0.9968,3855,0.0377,1.29,0.9711,3093,1704,8408,70
2026-04-27,West,Delivery Station,LAX9,SAN5,LAX9-SAN5,Ground,82846,81623,95857,14234,0.8515,-1223,-0.0148,1.44,0.968,3125,1862,7446,54
2026-04-27,West,Delivery Station,LAX9,SAN5,LAX9-SAN5,Air,34432,33268,36038,2770,0.9231,-1164,-0.0338,2.11,0.9505,1566,541,2299,19
2026-04-27,West,Fulfillment Center,LAX9,SAN5,LAX9-SAN5,Ground,117856,128322,145344,17022,0.8829,10466,0.0888,1.49,0.9495,5413,202,11810,78
2026-04-27,West,Fulfillment Center,PDX5,SFO9,PDX5-SFO9,Ground,61968,64266,61622,-2644,1.0429,2298,0.0371,1.3,0.9668,2415,2744,4200,44
2026-04-27,West,Fulfillment Center,PDX5,SFO9,PDX5-SFO9,Ground,92585,90597,101564,10967,0.892,-1988,-0.0215,1.52,0.9845,1467,454,8102,64
2026-04-27,West,Fulfillment Center,PDX5,SFO9,PDX5-SFO9,Ground,93501,105437,101376,-4061,1.0401,11936,0.1277,1.26,0.9338,7120,4159,8596,87
2026-04-27,West,Fulfillment Center,PDX5,SFO9,PDX5-SFO9,Linehaul,115159,108951,125932,16981,0.8652,-6208,-0.0539,1.45,0.941,5467,2260,10143,62
2026-04-27,West,Sort Center,PDX5,SFO9,PDX5-SFO9,Same-Day,47044,55567,54837,-730,1.0133,8523,0.1812,2.56,0.9502,2570,1774,5498,36
2026-04-27,West,Delivery Station,PDX5,SFO9,PDX5-SFO9,Ground,23574,21852,27344,5492,0.7992,-1722,-0.073,1.48,0.937,1362,382,1405,14
2026-04-27,West,Fulfillment Center,PHX3,LAS7,PHX3-LAS7,Linehaul,55150,56019,68104,12085,0.8226,869,0.0158,1.29,0.9412,2569,2162,5146,38
2026-04-27,West,Fulfillment Center,PHX3,LAS7,PHX3-LAS7,Ground,40278,41085,40876,-209,1.0051,807,0.02,1.37,0.9597,1967,655,3174,26
2026-04-27,West,Delivery Station,PHX3,LAS7,PHX3-LAS7,Air,67851,77687,81699,4012,0.9509,9836,0.145,2.2,0.9737,1651,620,4900,57
2026-04-27,West,Fulfillment Center,PHX3,LAS7,PHX3-LAS7,Linehaul,91724,88586,111577,22991,0.7939,-3138,-0.0342,1.32,0.9472,5345,366,7427,71
2026-04-27,West,Fulfillment Center,SEA1,PDX5,SEA1-PDX5,Air,97789,97384,103480,6096,0.9411,-405,-0.0041,1.92,0.9826,1674,100,7993,70
2026-04-27,West,Sort Center,SEA1,PDX5,SEA1-PDX5,Ground,72010,71318,70739,-579,1.0082,-692,-0.0096,1.27,0.9476,3235,1278,5030,55
2026-04-27,West,Delivery Station,SFO9,LAX9,SFO9-LAX9,Air,63802,65586,69778,4192,0.9399,1784,0.028,1.83,0.9822,1071,324,5065,47
2026-04-27,West,Delivery Station,SFO9,LAX9,SFO9-LAX9,Same-Day,47129,37336,56255,18919,0.6637,-9793,-0.2078,2.64,0.9827,637,1773,3323,25
2026-04-27,West,Delivery Station,SFO9,LAX9,SFO9-LAX9,Ground,46890,53461,50636,-2825,1.0558,6571,0.1401,1.2,0.965,1966,3973,4413,36
2026-04-27,West,Sort Center,SFO9,LAX9,SFO9-LAX9,Ground,134343,139945,147483,7538,0.9489,5602,0.0417,1.55,0.9428,9392,1021,12361,105
2026-04-27,West,Sort Center,SLC2,DEN4,SLC2-DEN4,Ground,66756,67209,81596,14387,0.8237,453,0.0068,1.33,0.9433,3594,1114,5729,38
2026-04-27,West,Fulfillment Center,SLC2,DEN4,SLC2-DEN4,Linehaul,60052,60367,62507,2140,0.9658,315,0.0052,1.28,0.9582,1786,1694,4867,35
2026-04-27,West,Sort Center,SLC2,DEN4,SLC2-DEN4,Ground,108305,120109,111297,-8812,1.0792,11804,0.109,1.36,0.9362,6502,12057,11108,68
2026-04-27,West,Sort Center,SLC2,DEN4,SLC2-DEN4,Same-Day,15068,15924,16114,190,0.9882,856,0.0568,2.51,0.9453,745,980,1268,12
2026-04-27,West,Fulfillment Center,SLC2,DEN4,SLC2-DEN4,Air,114827,92591,133083,40492,0.6957,-22236,-0.1936,2.05,0.978,1901,3005,7735,64
2026-04-27,West,Fulfillment Center,SLC2,DEN4,SLC2-DEN4,Air,124212,136041,147227,11186,0.924,11829,0.0952,1.91,0.9743,4147,536,11325,92
2026-05-04,Central,Fulfillment Center,DFW7,IAH3,DFW7-IAH3,Air,74183,72824,85957,13133,0.8472,-1359,-0.0183,2.02,0.9387,4703,1121,5969,41
2026-05-04,Central,Fulfillment Center,IND9,ORD3,IND9-ORD3,Ground,132216,152292,159375,7083,0.9556,20076,0.1518,1.23,0.9395,7333,1189,12558,90
2026-05-04,Central,Sort Center,IND9,ORD3,IND9-ORD3,Ground,35013,32155,31003,-1152,1.0372,-2858,-0.0816,1.59,0.9483,1306,1590,2159,24
2026-05-04,Central,Fulfillment Center,IND9,ORD3,IND9-ORD3,Linehaul,117603,125029,126636,1607,0.9873,7426,0.0631,1.34,0.9467,7362,851,9687,91
2026-05-04,Central,Fulfillment Center,IND9,ORD3,IND9-ORD3,Linehaul,149121,145385,178252,32867,0.8156,-3736,-0.0251,1.15,0.9754,3377,1132,9983,81
2026-05-04,Central,Sort Center,IND9,ORD3,IND9-ORD3,Linehaul,89569,95515,95445,-70,1.0007,5946,0.0664,1.38,0.9391,5098,2761,6931,55
2026-05-04,Central,Sort Center,MSP2,ORD3,MSP2-ORD3,Ground,83041,70739,94234,23495,0.7507,-12302,-0.1481,1.56,0.9356,5021,152,5169,49
2026-05-04,Central,Delivery Station,ORD3,MSP2,ORD3-MSP2,Linehaul,92469,104763,109481,4718,0.9569,12294,0.133,1.35,0.9527,4587,559,8709,67
2026-05-04,Central,Fulfillment Center,ORD3,MSP2,ORD3-MSP2,Ground,35636,39993,38696,-1297,1.0335,4357,0.1223,1.5,0.9486,2097,3263,3428,28
2026-05-04,Central,Fulfillment Center,ORD3,MSP2,ORD3-MSP2,Ground,134535,161239,142890,-18349,1.1284,26704,0.1985,1.32,0.9242,13103,19269,10524,113
2026-05-04,Central,Delivery Station,ORD3,MSP2,ORD3-MSP2,Ground,42751,41004,44981,3977,0.9116,-1747,-0.0409,1.31,0.9805,802,1071,3870,24
2026-05-04,Central,Sort Center,ORD3,MSP2,ORD3-MSP2,Ground,129829,125728,138915,13187,0.9051,-4101,-0.0316,1.24,0.9594,4472,35,11613,72
2026-05-04,East,Fulfillment Center,EWR4,JFK8,EWR4-JFK8,Air,68524,73644,71269,-2375,1.0333,5120,0.0747,1.83,0.9703,2049,3105,7110,52
2026-05-04,East,Sort Center,EWR4,JFK8,EWR4-JFK8,Air,21999,21980,22766,786,0.9655,-19,-0.0009,1.73,0.9556,1120,2217,2018,13
2026-05-04,East,Fulfillment Center,EWR4,JFK8,EWR4-JFK8,Linehaul,78416,87637,88142,505,0.9943,9221,0.1176,1.27,0.9467,3580,1101,7754,66
2026-05-04,East,Delivery Station,EWR4,JFK8,EWR4-JFK8,Air,23049,22815,25109,2294,0.9086,-234,-0.0102,2.13,0.9686,559,483,1560,15
2026-05-04,East,Sort Center,EWR4,JFK8,EWR4-JFK8,Ground,73624,85937,83512,-2425,1.029,12313,0.1672,1.57,0.9447,3337,4102,7712,49
2026-05-04,East,Delivery Station,JFK8,BOS6,JFK8-BOS6,Ground,64361,68699,74243,5544,0.9253,4338,0.0674,1.44,0.9801,1588,279,6754,55
2026-05-04,East,Fulfillment Center,JFK8,BOS6,JFK8-BOS6,Same-Day,38433,39611,39220,-391,1.01,1178,0.0307,1.99,0.9303,2088,1915,3004,28
2026-05-04,East,Delivery Station,JFK8,BOS6,JFK8-BOS6,Ground,36465,39322,39492,170,0.9957,2857,0.0783,1.49,0.9468,1834,581,3185,26
2026-05-04,East,Sort Center,PHL6,BOS6,PHL6-BOS6,Ground,125191,132598,145640,13042,0.9105,7407,0.0592,1.24,0.9398,9526,2729,9125,100
2026-05-04,East,Sort Center,PHL6,BOS6,PHL6-BOS6,Ground,92286,97099,108536,11437,0.8946,4813,0.0522,1.39,0.9707,2591,1111,8365,61
2026-05-04,East,Sort Center,PHL6,BOS6,PHL6-BOS6,Ground,72433,80380,83708,3328,0.9602,7947,0.1097,1.38,0.9702,2858,484,8019,50
2026-05-04,South,Fulfillment Center,ATL2,MIA5,ATL2-MIA5,Same-Day,47997,41654,52696,11042,0.7905,-6343,-0.1322,2.07,0.9585,1301,120,3372,25
2026-05-04,South,Delivery Station,ATL2,MIA5,ATL2-MIA5,Ground,55072,53904,51607,-2297,1.0445,-1168,-0.0212,1.44,0.9313,2611,2929,3553,32
2026-05-04,South,Sort Center,ATL2,MIA5,ATL2-MIA5,Linehaul,78289,85009,88894,3885,0.9563,6720,0.0858,1.33,0.9406,5284,471,5450,70
2026-05-04,South,Fulfillment Center,ATL2,MIA5,ATL2-MIA5,Air,20500,21671,23576,1905,0.9192,1171,0.0571,1.85,0.9654,729,1031,2048,12
2026-05-04,South,Fulfillment Center,BNA3,ATL2,BNA3-ATL2,Ground,82870,89641,86179,-3462,1.0402,6771,0.0817,1.5,0.9617,4107,4353,8136,62
2026-05-04,South,Fulfillment Center,BNA3,ATL2,BNA3-ATL2,Ground,103388,112071,111911,-160,1.0014,8683,0.084,1.25,0.9397,7701,1721,7866,73
2026-05-04,South,Fulfillment Center,BNA3,ATL2,BNA3-ATL2,Ground,93915,97974,99697,1723,0.9827,4059,0.0432,1.28,0.9698,2622,226,8586,66
2026-05-04,South,Sort Center,BNA3,ATL2,BNA3-ATL2,Ground,27995,29738,29526,-212,1.0072,1743,0.0623,1.46,0.9358,2087,1046,1969,18
2026-05-04,South,Sort Center,BNA3,ATL2,BNA3-ATL2,Ground,147964,131133,174911,43778,0.7497,-16831,-0.1138,1.42,0.9806,2992,791,8441,83
2026-05-04,South,Delivery Station,BNA3,ATL2,BNA3-ATL2,Linehaul,35066,42783,43000,217,0.995,7717,0.2201,1.22,0.9567,1932,2709,2959,30
2026-05-04,South,Fulfillment Center,BNA3,ATL2,BNA3-ATL2,Same-Day,18980,22458,19474,-2984,1.1532,3478,0.1832,2.61,0.9133,1599,4012,1429,13
2026-05-04,South,Sort Center,BNA3,ATL2,BNA3-ATL2,Linehaul,156899,177699,160462,-17237,1.1074,20800,0.1326,1.38,0.9297,8894,18697,13383,118
2026-05-04,South,Delivery Station,CLT5,RDU2,CLT5-RDU2,Ground,33413,30144,40249,10105,0.7489,-3269,-0.0978,1.47,0.9543,1158,1284,2100,23
2026-05-04,South,Fulfillment Center,CLT5,RDU2,CLT5-RDU2,Ground,154632,135469,167034,31565,0.811,-19163,-0.1239,1.53,0.9689,3285,402,10858,85
2026-05-04,South,Sort Center,CLT5,RDU2,CLT5-RDU2,Ground,81387,87258,99792,12534,0.8744,5871,0.0721,1.55,0.9741,1600,783,5852,58
2026-05-04,South,Sort Center,CLT5,RDU2,CLT5-RDU2,Ground,120590,139903,141340,1437,0.9898,19313,0.1602,1.47,0.9644,4635,909,9745,84
2026-05-04,South,Sort Center,MIA5,ATL2,MIA5-ATL2,Ground,87240,83215,84603,1388,0.9836,-4025,-0.0461,1.43,0.9732,2610,3297,5931,61
2026-05-04,South,Delivery Station,MIA5,ATL2,MIA5-ATL2,Linehaul,30547,29553,28931,-622,1.0215,-994,-0.0325,1.12,0.9698,720,1256,2224,23
2026-05-04,South,Sort Center,MIA5,ATL2,MIA5-ATL2,Ground,34494,30819,36051,5232,0.8549,-3675,-0.1065,1.34,0.9591,1242,556,1963,21
2026-05-04,South,Sort Center,RDU2,CLT5,RDU2-CLT5,Linehaul,102033,97373,118396,21023,0.8224,-4660,-0.0457,1.11,0.9775,1765,702,6371,60
2026-05-04,South,Sort Center,RDU2,CLT5,RDU2-CLT5,Air,113244,114856,141501,26645,0.8117,1612,0.0142,2.12,0.9553,5932,121,8079,69
2026-05-04,South,Delivery Station,RDU2,CLT5,RDU2-CLT5,Ground,26416,29230,27188,-2042,1.0751,2814,0.1065,1.54,0.9456,1624,3833,2860,21
2026-05-04,South,Delivery Station,RDU2,CLT5,RDU2-CLT5,Linehaul,92088,92697,94795,2098,0.9779,609,0.0066,1.31,0.9771,1885,1540,8349,56
2026-05-04,South,Fulfillment Center,RDU2,CLT5,RDU2-CLT5,Ground,102567,119078,110532,-8546,1.0773,16511,0.161,1.43,0.9515,4641,9607,10793,75
2026-05-04,South,Delivery Station,RDU2,CLT5,RDU2-CLT5,Air,76492,77167,92973,15806,0.83,675,0.0088,2.29,0.9418,3539,754,6633,51
2026-05-04,West,Sort Center,DEN4,SLC2,DEN4-SLC2,Air,46030,47246,56301,9055,0.8392,1216,0.0264,2.27,0.9823,882,1520,3651,28
2026-05-04,West,Sort Center,DEN4,SLC2,DEN4-SLC2,Ground,133569,149167,140137,-9030,1.0644,15598,0.1168,1.5,0.9683,4297,10571,11285,104
2026-05-04,West,Delivery Station,LAS7,PHX3,LAS7-PHX3,Same-Day,23103,24411,23780,-631,1.0265,1308,0.0566,2.16,0.9327,1154,2517,2233,18
2026-05-04,West,Delivery Station,LAS7,PHX3,LAS7-PHX3,Ground,116226,116652,111221,-5431,1.0488,426,0.0037,1.48,0.9658,4771,6052,8925,84
2026-05-04,West,Fulfillment Center,LAS7,PHX3,LAS7-PHX3,Ground,143146,136224,159389,23165,0.8547,-6922,-0.0484,1.43,0.9796,2333,57,11494,88
2026-05-04,West,Sort Center,LAS7,PHX3,LAS7-PHX3,Air,57898,62516,64464,1948,0.9698,4618,0.0798,2.07,0.968,1893,738,4403,43
2026-05-04,West,Sort Center,LAX9,SAN5,LAX9-SAN5,Ground,59701,51920,68705,16785,0.7557,-7781,-0.1303,1.31,0.9817,1057,279,3381,30
2026-05-04,West,Fulfillment Center,LAX9,SAN5,LAX9-SAN5,Linehaul,82222,90283,86339,-3944,1.0457,8061,0.098,1.21,0.9615,2570,4953,8843,73
2026-05-04,West,Delivery Station,LAX9,SAN5,LAX9-SAN5,Ground,68543,61194,71778,10584,0.8525,-7349,-0.1072,1.56,0.978,993,1875,4935,37
2026-05-04,West,Sort Center,PDX5,SFO9,PDX5-SFO9,Ground,105911,112804,122634,9830,0.9198,6893,0.0651,1.19,0.9542,5889,1031,8112,70
2026-05-04,West,Sort Center,PDX5,SFO9,PDX5-SFO9,Ground,51263,53526,53094,-432,1.0081,2263,0.0441,1.38,0.964,2015,2430,4455,38
2026-05-04,West,Delivery Station,PDX5,SFO9,PDX5-SFO9,Ground,60061,56983,68754,11771,0.8288,-3078,-0.0512,1.39,0.9635,2351,527,4502,35
2026-05-04,West,Delivery Station,PDX5,SFO9,PDX5-SFO9,Linehaul,99308,109063,103926,-5137,1.0494,9755,0.0982,1.2,0.9356,6875,5412,7689,73
2026-05-04,West,Fulfillment Center,PDX5,SFO9,PDX5-SFO9,Air,22457,23972,24164,192,0.9921,1515,0.0675,2.15,0.9408,1556,330,2216,19
2026-05-04,West,Delivery Station,PHX3,LAS7,PHX3-LAS7,Ground,67825,67550,82704,15154,0.8168,-275,-0.0041,1.55,0.9588,3204,181,4385,40
2026-05-04,West,Delivery Station,PHX3,LAS7,PHX3-LAS7,Same-Day,28751,27819,33076,5257,0.8411,-932,-0.0324,2.57,0.9514,1608,964,2589,21
2026-05-04,West,Fulfillment Center,PHX3,LAS7,PHX3-LAS7,Ground,36073,35253,34140,-1113,1.0326,-820,-0.0227,1.37,0.9385,2426,1918,2440,25
2026-05-04,West,Sort Center,PHX3,LAS7,PHX3-LAS7,Linehaul,148538,146450,184626,38176,0.7932,-2088,-0.0141,1.13,0.9687,4023,776,9507,82
2026-05-04,West,Delivery Station,PHX3,LAS7,PHX3-LAS7,Ground,77525,84167,92435,8268,0.9106,6642,0.0857,1.52,0.9468,4906,1702,6781,62
2026-05-04,West,Fulfillment Center,PHX3,LAS7,PHX3-LAS7,Air,26597,26481,32205,5724,0.8223,-116,-0.0044,2.02,0.9598,1056,564,2462,19
2026-05-04,West,Delivery Station,SEA1,PDX5,SEA1-PDX5,Ground,52857,51427,56191,4764,0.9152,-1430,-0.0271,1.4,0.953,2349,1740,4166,34
2026-05-04,West,Fulfillment Center,SEA1,PDX5,SEA1-PDX5,Ground,53237,57629,65005,7376,0.8865,4392,0.0825,1.33,0.9584,2659,205,4004,32
2026-05-04,West,Sort Center,SEA1,PDX5,SEA1-PDX5,Ground,71106,77418,75443,-1975,1.0262,6312,0.0888,1.47,0.976,2183,2922,7417,58
2026-05-04,West,Sort Center,SEA1,PDX5,SEA1-PDX5,Air,53406,54383,53174,-1209,1.0227,977,0.0183,2.23,0.9425,3591,2064,3406,37
2026-05-04,West,Sort Center,SEA1,PDX5,SEA1-PDX5,Ground,126466,122411,154538,32127,0.7921,-4055,-0.0321,1.45,0.9489,4961,89,9864,88
2026-05-04,West,Sort Center,SEA1,PDX5,SEA1-PDX5,Ground,117539,116572,111531,-5041,1.0452,-967,-0.0082,1.46,0.9551,5288,5555,11450,88
2026-05-04,West,Sort Center,SFO9,LAX9,SFO9-LAX9,Air,43667,41714,42070,356,0.9915,-1953,-0.0447,2.01,0.9621,1217,1582,4148,32
2026-05-04,West,Fulfillment Center,SLC2,DEN4,SLC2-DEN4,Ground,176654,196859,192543,-4316,1.0224,20205,0.1144,1.57,0.9358,12125,5656,17112,124
2026-05-04,West,Sort Center,SLC2,DEN4,SLC2-DEN4,Ground,53606,51120,61399,10279,0.8326,-2486,-0.0464,1.43,0.9713,1451,125,4131,33
2026-05-04,West,Fulfillment Center,SLC2,DEN4,SLC2-DEN4,Ground,121417,127994,147352,19358,0.8686,6577,0.0542,1.48,0.9708,4427,1148,8368,91
2026-05-04,West,Fulfillment Center,SLC2,DEN4,SLC2-DEN4,Linehaul,68063,66703,74260,7557,0.8982,-1360,-0.02,1.12,0.9633,2656,403,4318,38
2026-05-04,West,Delivery Station,SLC2,DEN4,SLC2-DEN4,Linehaul,61998,63693,71722,8029,0.8881,1695,0.0273,1.41,0.9722,1547,334,4095,43
2026-05-04,West,Fulfillment Center,SLC2,DEN4,SLC2-DEN4,Linehaul,139524,156474,165259,8785,0.9468,16950,0.1215,1.28,0.9588,6920,234,10747,113
2026-05-04,West,Fulfillment Center,SLC2,DEN4,SLC2-DEN4,Ground,179051,198563,197753,-810,1.0041,19512,0.109,1.38,0.9718,6157,2237,18406,126
2026-05-11,Central,Fulfillment Center,DFW7,IAH3,DFW7-IAH3,Air,76013,72754,78457,5703,0.9273,-3259,-0.0429,2.29,0.9704,2162,2131,5758,51
2026-05-11,Central,Fulfillment Center,DFW7,IAH3,DFW7-IAH3,Ground,52224,57584,54984,-2600,1.0473,5360,0.1026,1.22,0.9646,2097,3130,4589,42
2026-05-11,Central,Sort Center,DFW7,IAH3,DFW7-IAH3,Ground,31599,30642,37784,7142,0.811,-957,-0.0303,1.5,0.9821,550,1104,2739,21
2026-05-11,Central,Sort Center,IND9,ORD3,IND9-ORD3,Linehaul,169901,167337,154530,-12807,1.0829,-2564,-0.0151,1.21,0.9274,13912,12878,14767,97
2026-05-11,Central,Fulfillment Center,IND9,ORD3,IND9-ORD3,Air,91498,76695,95518,18823,0.8029,-14803,-0.1618,1.72,0.9635,2458,1848,4957,62
2026-05-11,Central,Sort Center,IND9,ORD3,IND9-ORD3,Ground,81936,81106,98694,17588,0.8218,-830,-0.0101,1.43,0.9743,2045,2986,5826,56
2026-05-11,Central,Sort Center,MSP2,ORD3,MSP2-ORD3,Ground,118276,118589,123151,4562,0.963,313,0.0026,1.24,0.945,6772,1450,9043,82
2026-05-11,Central,Delivery Station,MSP2,ORD3,MSP2-ORD3,Air,94177,97866,106454,8588,0.9193,3689,0.0392,1.73,0.9409,5247,2795,9606,61
2026-05-11,Central,Sort Center,ORD3,MSP2,ORD3-MSP2,Same-Day,44512,45886,46052,166,0.9964,1374,0.0309,2.52,0.9382,2013,2461,3121,30
2026-05-11,East,Delivery Station,EWR4,JFK8,EWR4-JFK8,Air,65698,66640,78187,11547,0.8523,942,0.0143,2.14,0.9526,3074,959,5028,42
2026-05-11,East,Sort Center,EWR4,JFK8,EWR4-JFK8,Ground,48601,57107,55052,-2055,1.0373,8506,0.175,1.43,0.9552,2070,2919,4502,42
2026-05-11,East,Fulfillment Center,EWR4,JFK8,EWR4-JFK8,Linehaul,58030,59390,64535,5145,0.9203,1360,0.0234,1.3,0.9522,2514,1654,5438,41
2026-05-11,East,Sort Center,JFK8,BOS6,JFK8-BOS6,Ground,131294,133215,156973,23758,0.8486,1921,0.0146,1.59,0.9445,5333,1033,8718,95
2026-05-11,East,Sort Center,JFK8,BOS6,JFK8-BOS6,Ground,71801,75856,85537,9681,0.8868,4055,0.0565,1.33,0.9613,2544,1898,6609,42
2026-05-11,East,Delivery Station,JFK8,BOS6,JFK8-BOS6,Ground,80359,85150,92209,7059,0.9234,4791,0.0596,1.26,0.9663,2349,609,8150,54
2026-05-11,East,Fulfillment Center,PHL6,BOS6,PHL6-BOS6,Ground,163067,171066,184039,12973,0.9295,7999,0.0491,1.24,0.969,4807,303,15271,118
2026-05-11,East,Fulfillment Center,PHL6,BOS6,PHL6-BOS6,Linehaul,177016,183240,191750,8510,0.9556,6224,0.0352,1.12,0.9694,5677,2543,12071,104
2026-05-11,East,Delivery Station,PHL6,BOS6,PHL6-BOS6,Air,26683,29118,32387,3269,0.8991,2435,0.0913,2.17,0.9477,1593,251,2293,18
2026-05-11,East,Fulfillment Center,PHL6,BOS6,PHL6-BOS6,Ground,101579,105079,98065,-7014,1.0715,3500,0.0345,1.4,0.9678,2599,9390,10054,59
2026-05-11,East,Delivery Station,PHL6,BOS6,PHL6-BOS6,Ground,135648,128432,146694,18262,0.8755,-7216,-0.0532,1.55,0.9448,7184,1080,10990,89
2026-05-11,South,Fulfillment Center,ATL2,MIA5,ATL2-MIA5,Ground,145902,146475,161238,14763,0.9084,573,0.0039,1.57,0.9826,2341,242,9500,119
2026-05-11,South,Sort Center,ATL2,MIA5,ATL2-MIA5,Ground,99655,109060,106496,-2564,1.0241,9405,0.0944,1.41,0.9478,5343,2669,10788,83
2026-05-11,South,Delivery Station,ATL2,MIA5,ATL2-MIA5,Linehaul,70941,73909,82174,8265,0.8994,2968,0.0418,1.44,0.9583,2865,3166,4628,41
2026-05-11,South,Fulfillment Center,ATL2,MIA5,ATL2-MIA5,Ground,36417,38483,42934,4451,0.8963,2066,0.0567,1.57,0.9391,2513,223,2762,27
2026-05-11,South,Fulfillment Center,ATL2,MIA5,ATL2-MIA5,Linehaul,152407,145345,180955,35610,0.8032,-7062,-0.0463,1.44,0.9543,5268,556,10369,94
2026-05-11,South,Sort Center,ATL2,MIA5,ATL2-MIA5,Linehaul,146172,146110,175470,29360,0.8327,-62,-0.0004,1.11,0.9606,4792,1180,11324,111
2026-05-11,South,Fulfillment Center,BNA3,ATL2,BNA3-ATL2,Air,48990,50397,53108,2711,0.949,1407,0.0287,1.97,0.963,1884,2515,4961,28
2026-05-11,South,Fulfillment Center,BNA3,ATL2,BNA3-ATL2,Air,54255,56163,58777,2614,0.9555,1908,0.0352,1.79,0.9648,2049,498,3977,45
2026-05-11,South,Sort Center,BNA3,ATL2,BNA3-ATL2,Air,61470,67300,71114,3814,0.9464,5830,0.0948,1.99,0.9408,2964,2693,5142,52
